Magnetic,PlasmaCurrent,Elongation,Triangularity,Beta,Density,W,T
12.5,7.75,1.89,0.55,1.55,45.0,3483.5,3483.5
12.5,7.75,1.75,0.55,1.55,45.0,3666.7000000000003,3666.7000000000003
12.5,4.0,1.96,0.43,1.3,45.0,2287.7999999999997,2287.7999999999997
12.5,7.75,1.89,0.49,1.3,45.0,3075.4,3075.4
12.5,5.25,1.89,0.49,1.05,45.0,2633.3,2633.3
12.5,5.25,1.82,0.49,1.3,45.0,2766.0,2766.0
12.5,9.0,1.82,0.43,1.3,45.0,3186.6,3186.6
12.5,6.5,1.82,0.49,1.05,45.0,2923.1,2923.1
12.5,4.0,1.89,0.37,0.8,45.0,2003.8,2003.8
12.5,6.5,1.96,0.43,1.3,45.0,2608.5,2608.5
12.5,6.5,1.89,0.37,1.05,45.0,2413.5,2413.5
12.5,9.0,1.96,0.37,1.3,45.0,2752.4,2752.4
12.5,9.0,1.75,0.55,1.05,45.0,1862.4,1862.4
12.5,7.75,1.82,0.55,1.55,45.0,3480.5,3480.5
12.5,5.25,1.96,0.55,1.3,45.0,2873.7,2873.7
12.5,7.75,1.75,0.49,1.05,45.0,3232.4,3232.4
12.5,6.5,1.82,0.37,1.3,45.0,2572.2,2572.2
12.5,5.25,1.96,0.49,1.55,45.0,2646.3,2646.3
12.5,5.25,1.89,0.37,0.8,45.0,2193.8,2193.8
12.5,4.0,1.75,0.37,0.8,45.0,2003.8,2003.8
12.5,6.5,1.75,0.55,0.8,45.0,3175.3,3175.3
12.5,9.0,1.82,0.49,1.05,45.0,3384.7,3384.7
12.5,6.5,1.75,0.49,1.05,45.0,2993.5,2993.5
12.5,7.75,1.96,0.43,1.3,45.0,2775.7999999999997,2775.7999999999997
12.5,9.0,1.82,0.49,0.8,45.0,3269.8999999999996,3269.8999999999996
12.5,4.0,1.75,0.43,1.05,45.0,2261.8,2261.8
12.5,9.0,1.89,0.55,1.3,45.0,3648.5,3648.5
12.5,5.25,1.96,0.49,1.3,45.0,2597.1000000000004,2597.1000000000004
12.5,6.5,1.75,0.37,1.05,45.0,2498.2000000000003,2498.2000000000003
12.5,5.25,1.82,0.49,1.05,45.0,2718.5,2718.5
12.5,6.5,1.82,0.49,0.8,45.0,2800.2,2800.2
12.5,9.0,1.82,0.43,1.05,45.0,3081.1000000000004,3081.1000000000004
12.5,7.75,1.82,0.55,0.8,45.0,3291.7999999999997,3291.7999999999997
12.5,9.0,1.89,0.49,1.55,45.0,3313.8,3313.8
12.5,9.0,1.75,0.49,1.55,45.0,3562.5,3562.5
12.5,7.75,1.75,0.55,1.3,45.0,2516.7000000000003,2516.7000000000003
12.5,7.75,1.96,0.49,0.8,45.0,2914.2999999999997,2914.2999999999997
12.5,9.0,1.75,0.55,0.8,45.0,1743.2,1743.2
12.5,5.25,1.75,0.43,1.55,45.0,2615.8,2615.8
12.5,9.0,1.96,0.37,1.05,45.0,2697.5,2697.5
12.5,5.25,1.89,0.55,1.55,45.0,2924.5,2924.5
12.5,4.0,1.75,0.49,0.8,45.0,2482.4,2482.4
12.5,5.25,1.89,0.49,1.3,45.0,2681.5,2681.5
12.5,7.75,1.82,0.49,1.05,45.0,3102.3999999999996,3102.3999999999996
12.5,4.0,1.75,0.55,1.3,45.0,2762.5,2762.5
12.5,5.25,1.75,0.37,1.05,45.0,2371.4,2371.4
12.5,4.0,1.89,0.37,1.05,45.0,2023.6999999999998,2023.6999999999998
12.5,4.0,1.89,0.43,0.8,45.0,2241.7,2241.7
12.5,6.5,1.89,0.49,1.55,45.0,3102.7999999999997,3102.7999999999997
12.5,5.25,1.96,0.37,1.05,45.0,2258.6,2258.6
12.5,4.0,1.75,0.37,1.05,45.0,2021.3000000000002,2021.3000000000002
12.5,5.25,1.96,0.43,1.3,45.0,2445.3999999999996,2445.3999999999996
12.5,9.0,1.89,0.49,1.05,45.0,3234.3,3234.3
12.5,5.25,1.82,0.37,1.3,45.0,2365.5,2365.5
12.5,6.5,1.96,0.49,1.3,45.0,2836.3999999999996,2836.3999999999996
12.5,4.0,1.82,0.43,0.8,45.0,2242.2,2242.2
12.5,7.75,1.82,0.37,1.05,45.0,2665.7000000000003,2665.7000000000003
12.5,6.5,1.96,0.43,0.8,45.0,2478.4,2478.4
12.5,9.0,1.96,0.49,1.3,45.0,3200.0,3200.0
12.5,9.0,1.96,0.55,1.55,45.0,3612.0,3612.0
12.5,9.0,1.82,0.37,1.3,45.0,2873.6000000000004,2873.6000000000004
12.5,4.0,1.96,0.43,0.8,45.0,2241.2000000000003,2241.2000000000003
12.5,5.25,1.82,0.37,0.8,45.0,2239.9,2239.9
12.5,4.0,1.89,0.37,1.55,45.0,2063.0,2063.0
12.5,5.25,1.82,0.55,1.3,45.0,2901.7,2901.7
12.5,9.0,1.96,0.49,1.05,45.0,3134.5,3134.5
12.5,7.75,1.82,0.37,0.8,45.0,2617.9,2617.9
12.5,9.0,1.75,0.37,1.3,45.0,2913.5,2913.5
12.5,5.25,1.96,0.43,1.05,45.0,2426.2999999999997,2426.2999999999997
12.5,9.0,1.75,0.55,1.3,45.0,1982.3,1982.3
12.5,5.25,1.82,0.37,1.05,45.0,2279.1,2279.1
12.5,7.75,1.75,0.37,0.8,45.0,2652.1,2652.1
12.5,9.0,1.82,0.49,1.55,45.0,3412.7000000000003,3412.7000000000003
12.5,4.0,1.75,0.37,1.55,45.0,2055.8999999999996,2055.8999999999996
12.5,6.5,1.75,0.49,1.55,45.0,3060.7000000000003,3060.7000000000003
12.5,5.25,1.96,0.55,0.8,45.0,2671.1,2671.1
12.5,7.75,1.89,0.43,1.05,45.0,2837.9,2837.9
12.5,9.0,1.89,0.49,0.8,45.0,3169.5,3169.5
12.5,9.0,1.89,0.37,1.3,45.0,1150.0,1150.0
12.5,9.0,1.89,0.43,1.3,45.0,3049.7999999999997,3049.7999999999997
12.5,9.0,1.75,0.55,1.55,45.0,2102.7999999999997,2102.7999999999997
12.5,9.0,1.96,0.55,0.8,45.0,3398.4,3398.4
12.5,5.25,1.82,0.43,0.8,45.0,2406.8999999999996,2406.8999999999996
12.5,7.75,1.96,0.37,1.3,45.0,2578.2,2578.2
12.5,9.0,1.82,0.43,0.8,45.0,2884.1,2884.1
12.5,7.75,1.96,0.55,1.3,45.0,3421.4,3421.4
12.5,7.75,1.96,0.37,1.05,45.0,2598.8,2598.8
12.5,5.25,1.96,0.49,1.05,45.0,2548.2999999999997,2548.2999999999997
12.5,4.0,1.82,0.37,1.05,45.0,2022.4,2022.4
12.5,5.25,1.75,0.37,0.8,45.0,2355.7999999999997,2355.7999999999997
12.5,9.0,1.75,0.43,0.8,45.0,3159.6000000000004,3159.6000000000004
12.5,7.75,1.89,0.37,1.55,45.0,2729.8,2729.8
12.5,6.5,1.82,0.43,1.55,45.0,2782.1,2782.1
12.5,7.75,1.96,0.37,0.8,45.0,2549.7999999999997,2549.7999999999997
12.5,7.75,1.82,0.43,0.8,45.0,2901.1,2901.1
12.5,7.75,1.75,0.55,1.05,45.0,2268.2000000000003,2268.2000000000003
12.5,6.5,1.89,0.37,1.55,45.0,2531.2000000000003,2531.2000000000003
12.5,9.0,1.75,0.49,1.05,45.0,2013.0,2013.0
12.5,9.0,1.96,0.43,1.05,45.0,2945.3999999999996,2945.3999999999996
12.5,7.75,1.96,0.49,1.05,45.0,2930.2000000000003,2930.2000000000003
12.5,9.0,1.96,0.43,0.8,45.0,2885.4,2885.4
12.5,5.25,1.96,0.37,0.8,45.0,2194.2,2194.2
12.5,9.0,1.89,0.37,1.55,45.0,1369.2,1369.2
12.5,4.0,1.82,0.55,1.55,45.0,2715.9,2715.9
12.5,9.0,1.75,0.43,1.3,45.0,3184.6,3184.6
12.5,6.5,1.89,0.55,0.8,45.0,3058.7,3058.7
12.5,9.0,1.89,0.43,1.55,45.0,3109.9,3109.9
12.5,9.0,1.96,0.37,0.8,45.0,2684.2999999999997,2684.2999999999997
12.5,4.0,1.82,0.43,1.3,45.0,2283.1,2283.1
12.5,7.75,1.75,0.49,1.3,45.0,3290.6,3290.6
12.5,6.5,1.82,0.55,1.3,45.0,3327.4,3327.4
12.5,4.0,1.89,0.43,1.55,45.0,2307.1000000000004,2307.1000000000004
12.5,7.75,1.82,0.49,1.55,45.0,3175.9,3175.9
12.5,6.5,1.82,0.49,1.55,45.0,2991.8,2991.8
12.5,9.0,1.96,0.49,1.55,45.0,3316.8,3316.8
12.5,6.5,1.96,0.49,1.55,45.0,2890.2999999999997,2890.2999999999997
12.5,4.0,1.75,0.37,1.3,45.0,2038.6000000000001,2038.6000000000001
12.5,4.0,1.75,0.43,1.3,45.0,2281.0,2281.0
12.5,4.0,1.96,0.43,1.55,45.0,2310.9,2310.9
12.5,7.75,1.89,0.37,0.8,45.0,2549.1000000000004,2549.1000000000004
12.5,4.0,1.75,0.55,1.05,45.0,2596.7,2596.7
12.5,6.5,1.75,0.55,1.05,45.0,3191.9,3191.9
12.5,7.75,1.82,0.55,1.05,45.0,3448.3,3448.3
12.5,9.0,1.82,0.55,0.8,45.0,3507.2999999999997,3507.2999999999997
12.5,5.25,1.96,0.49,0.8,45.0,2499.7,2499.7
12.5,4.0,1.82,0.43,1.05,45.0,2262.6,2262.6
12.5,7.75,1.75,0.49,0.8,45.0,3174.5,3174.5
12.5,7.75,1.96,0.43,1.55,45.0,2790.9,2790.9
12.5,9.0,1.89,0.37,0.8,45.0,2725.2000000000003,2725.2000000000003
12.5,4.0,1.89,0.49,0.8,45.0,2328.5,2328.5
12.5,6.5,1.96,0.43,1.05,45.0,2527.0,2527.0
12.5,5.25,1.89,0.55,1.3,45.0,3064.0,3064.0
12.5,5.25,1.75,0.55,1.3,45.0,2996.3,2996.3
12.5,7.75,1.75,0.37,1.3,45.0,2781.5,2781.5
12.5,6.5,1.75,0.43,1.3,45.0,2829.7,2829.7
12.5,6.5,1.89,0.49,0.8,45.0,2871.4,2871.4
12.5,6.5,1.82,0.43,1.3,45.0,2734.1000000000004,2734.1000000000004
12.5,6.5,1.82,0.37,1.55,45.0,2616.1,2616.1
12.5,7.75,1.89,0.49,0.8,45.0,2957.3999999999996,2957.3999999999996
12.5,7.75,1.82,0.37,1.3,45.0,2678.7000000000003,2678.7000000000003
12.5,5.25,1.82,0.43,1.3,45.0,2520.9,2520.9
12.5,5.25,1.75,0.49,1.05,45.0,2717.7,2717.7
12.5,4.0,1.82,0.37,1.3,45.0,2040.9,2040.9
12.5,4.0,1.75,0.49,1.3,45.0,2501.1,2501.1
12.5,7.75,1.82,0.49,1.3,45.0,3161.0,3161.0
12.5,7.75,1.96,0.49,1.3,45.0,3033.7999999999997,3033.7999999999997
12.5,6.5,1.89,0.49,1.05,45.0,2817.2999999999997,2817.2999999999997
12.5,5.25,1.82,0.43,1.55,45.0,2565.1000000000004,2565.1000000000004
12.5,4.0,1.82,0.43,1.55,45.0,2303.5,2303.5
12.5,9.0,1.82,0.43,1.55,45.0,3199.8,3199.8
12.5,7.75,1.75,0.43,1.3,45.0,3084.7000000000003,3084.7000000000003
12.5,5.25,1.96,0.37,1.3,45.0,2229.5,2229.5
12.5,6.5,1.82,0.55,0.8,45.0,3058.8,3058.8
12.5,7.75,1.75,0.43,1.55,45.0,3098.3999999999996,3098.3999999999996
12.5,4.0,1.89,0.43,1.3,45.0,2285.4,2285.4
12.5,4.0,1.75,0.55,0.8,45.0,2601.5,2601.5
12.5,6.5,1.89,0.37,0.8,45.0,2369.7,2369.7
12.5,4.0,1.82,0.37,1.55,45.0,2059.2999999999997,2059.2999999999997
12.5,7.75,1.96,0.55,1.55,45.0,3439.4,3439.4
12.5,4.0,1.75,0.43,0.8,45.0,2242.7999999999997,2242.7999999999997
12.5,5.25,1.75,0.55,1.05,45.0,2977.3999999999996,2977.3999999999996
12.5,5.25,1.82,0.49,0.8,45.0,2671.3,2671.3
12.5,6.5,1.75,0.43,1.55,45.0,2844.5,2844.5
12.5,6.5,1.96,0.55,0.8,45.0,3020.0,3020.0
12.5,6.5,1.89,0.55,1.3,45.0,3212.2999999999997,3212.2999999999997
12.5,7.75,1.96,0.49,1.55,45.0,3050.0,3050.0
12.5,5.25,1.75,0.37,1.55,45.0,2449.5,2449.5
12.5,7.75,1.89,0.43,1.3,45.0,2812.9,2812.9
12.5,6.5,1.75,0.49,1.3,45.0,3009.1,3009.1
12.5,6.5,1.82,0.55,1.05,45.0,3192.7,3192.7
12.5,4.0,1.82,0.49,1.05,45.0,2415.4,2415.4
12.5,6.5,1.75,0.43,0.8,45.0,2703.2,2703.2
12.5,7.75,1.82,0.37,1.55,45.0,2832.0,2832.0
12.5,9.0,1.89,0.55,1.55,45.0,3774.9,3774.9
12.5,5.25,1.96,0.55,1.05,45.0,2819.7999999999997,2819.7999999999997
12.5,7.75,1.82,0.49,0.8,45.0,3044.1,3044.1
12.5,6.5,1.75,0.43,1.05,45.0,2782.4,2782.4
12.5,6.5,1.96,0.37,1.55,45.0,2475.7,2475.7
12.5,6.5,1.75,0.55,1.55,45.0,3303.5,3303.5
12.5,6.5,1.89,0.55,1.05,45.0,3154.7000000000003,3154.7000000000003
12.5,9.0,1.96,0.49,0.8,45.0,3119.7,3119.7
12.5,5.25,1.75,0.43,0.8,45.0,2459.8,2459.8
12.5,9.0,1.75,0.43,1.05,45.0,3172.1,3172.1
12.5,6.5,1.96,0.49,1.05,45.0,2782.9,2782.9
12.5,9.0,1.96,0.55,1.05,45.0,3469.2,3469.2
12.5,4.0,1.96,0.37,0.8,45.0,2003.8,2003.8
12.5,4.0,1.82,0.37,0.8,45.0,2003.8,2003.8
12.5,4.0,1.75,0.43,1.55,45.0,2300.1,2300.1
12.5,7.75,1.75,0.43,0.8,45.0,2978.9,2978.9
12.5,6.5,1.75,0.37,1.3,45.0,2570.1,2570.1
12.5,7.75,1.89,0.49,1.05,45.0,3060.0,3060.0
12.5,5.25,1.75,0.49,1.55,45.0,2839.7999999999997,2839.7999999999997
12.5,6.5,1.89,0.43,1.55,45.0,2687.2,2687.2
12.5,7.75,1.75,0.37,1.55,45.0,2864.3,2864.3
12.5,9.0,1.82,0.37,0.8,45.0,2683.0,2683.0
12.5,9.0,1.96,0.43,1.3,45.0,2959.5,2959.5
12.5,4.0,1.82,0.55,1.05,45.0,2739.3,2739.3
12.5,9.0,1.75,0.49,1.3,45.0,2430.5,2430.5
12.5,6.5,1.89,0.43,1.3,45.0,2671.3,2671.3
12.5,6.5,1.96,0.37,1.3,45.0,2401.4,2401.4
12.5,9.0,1.75,0.43,1.55,45.0,3243.5,3243.5
12.5,6.5,1.96,0.55,1.55,45.0,3037.7999999999997,3037.7999999999997
12.5,5.25,1.89,0.43,1.3,45.0,2550.0,2550.0
12.5,9.0,1.96,0.43,1.55,45.0,2973.5,2973.5
12.5,7.75,1.96,0.43,0.8,45.0,2667.3,2667.3
12.5,4.0,1.96,0.37,1.3,45.0,2046.1000000000001,2046.1000000000001
12.5,6.5,1.82,0.55,1.55,45.0,3306.2999999999997,3306.2999999999997
12.5,7.75,1.96,0.55,0.8,45.0,3292.2,3292.2
12.5,4.0,1.75,0.49,1.05,45.0,2501.9,2501.9
12.5,5.25,1.82,0.55,1.55,45.0,2953.6,2953.6
12.5,7.75,1.89,0.55,1.05,45.0,3355.5,3355.5
12.5,5.25,1.82,0.55,1.05,45.0,2882.1,2882.1
12.5,5.25,1.96,0.55,1.55,45.0,2895.6,2895.6
12.5,5.25,1.89,0.49,1.55,45.0,2730.0,2730.0
12.5,6.5,1.89,0.49,1.3,45.0,2905.8,2905.8
12.5,6.5,1.75,0.37,0.8,45.0,2426.7,2426.7
12.5,5.25,1.82,0.37,1.55,45.0,2358.2000000000003,2358.2000000000003
12.5,4.0,1.75,0.55,1.55,45.0,2785.4,2785.4
12.5,4.0,1.89,0.37,1.3,45.0,2043.4,2043.4
12.5,6.5,1.82,0.37,0.8,45.0,2398.1,2398.1
12.5,5.25,1.75,0.49,0.8,45.0,2671.6000000000004,2671.6000000000004
12.5,7.75,1.89,0.49,1.55,45.0,3090.9,3090.9
12.5,7.75,1.96,0.55,1.05,45.0,3262.7999999999997,3262.7999999999997
12.5,4.0,1.82,0.49,1.3,45.0,2459.1,2459.1
12.5,9.0,1.89,0.55,1.05,45.0,3632.8,3632.8
12.5,6.5,1.89,0.55,1.55,45.0,3270.2,3270.2
12.5,7.75,1.75,0.43,1.05,45.0,3031.7,3031.7
12.5,4.0,1.96,0.37,1.55,45.0,2066.9,2066.9
12.5,5.25,1.96,0.43,0.8,45.0,2354.2999999999997,2354.2999999999997
12.5,9.0,1.75,0.37,1.55,45.0,3092.8,3092.8
12.5,4.0,1.89,0.49,1.05,45.0,2459.2999999999997,2459.2999999999997
12.5,6.5,1.82,0.37,1.05,45.0,2499.5,2499.5
12.5,7.75,1.75,0.55,0.8,45.0,1784.4,1784.4
12.5,7.75,1.89,0.43,0.8,45.0,2745.0,2745.0
12.5,6.5,1.96,0.55,1.05,45.0,3000.2,3000.2
12.5,6.5,1.96,0.43,1.55,45.0,2657.9,2657.9
12.5,7.75,1.89,0.55,0.8,45.0,3292.0,3292.0
12.5,5.25,1.82,0.55,0.8,45.0,2830.7000000000003,2830.7000000000003
12.5,7.75,1.82,0.43,1.3,45.0,2968.5,2968.5
12.5,9.0,1.89,0.43,0.8,45.0,2976.7000000000003,2976.7000000000003
12.5,6.5,1.75,0.55,1.3,45.0,3325.7,3325.7
12.5,9.0,1.89,0.43,1.05,45.0,3036.3,3036.3
12.5,6.5,1.75,0.49,0.8,45.0,2942.2999999999997,2942.2999999999997
12.5,6.5,1.75,0.37,1.55,45.0,2671.8,2671.8
12.5,5.25,1.75,0.43,1.05,45.0,2502.6000000000004,2502.6000000000004
12.5,5.25,1.96,0.43,1.55,45.0,2491.2999999999997,2491.2999999999997
12.5,5.25,1.75,0.55,1.55,45.0,3047.5,3047.5
12.5,6.5,1.82,0.43,1.05,45.0,2686.4,2686.4
12.5,5.25,1.89,0.49,0.8,45.0,2585.4,2585.4
12.5,5.25,1.89,0.55,1.05,45.0,2755.0,2755.0
12.5,4.0,1.75,0.49,1.55,45.0,2544.0,2544.0
12.5,9.0,1.75,0.37,0.8,45.0,2765.5,2765.5
12.5,7.75,1.89,0.37,1.05,45.0,2597.3,2597.3
12.5,6.5,1.96,0.49,0.8,45.0,2623.1,2623.1
12.5,7.75,1.89,0.55,1.3,45.0,3466.4,3466.4
12.5,6.5,1.89,0.43,1.05,45.0,2622.9,2622.9
12.5,5.25,1.89,0.43,1.55,45.0,2595.4,2595.4
12.5,5.25,1.75,0.55,0.8,45.0,2926.8,2926.8
12.5,7.75,1.96,0.43,1.05,45.0,2682.1000000000004,2682.1000000000004
12.5,5.25,1.75,0.37,1.3,45.0,2386.8,2386.8
12.5,9.0,1.75,0.37,1.05,45.0,2860.2,2860.2
12.5,4.0,1.82,0.55,0.8,45.0,2720.5,2720.5
12.5,6.5,1.89,0.43,0.8,45.0,2542.5,2542.5
12.5,9.0,1.82,0.55,1.55,45.0,3827.2,3827.2
12.5,6.5,1.89,0.37,1.3,45.0,2486.8,2486.8
12.5,5.25,1.75,0.43,1.3,45.0,2545.6,2545.6
12.5,9.0,1.82,0.55,1.3,45.0,3646.5,3646.5
12.5,6.5,1.96,0.55,1.3,45.0,3019.0,3019.0
12.5,9.0,1.89,0.55,0.8,45.0,3562.3,3562.3
12.5,9.0,1.82,0.37,1.55,45.0,3011.7,3011.7
12.5,4.0,1.82,0.49,1.55,55.0,2046.7,2046.7
12.5,6.5,1.82,0.49,1.3,55.0,2769.6,2769.6
12.5,5.25,1.89,0.43,0.8,55.0,2316.8,2316.8
12.5,9.0,1.96,0.37,1.55,55.0,2554.1,2554.1
12.5,5.25,1.96,0.37,1.55,55.0,2185.5,2185.5
12.5,6.5,1.96,0.37,1.05,55.0,2308.0,2308.0
12.5,6.5,1.82,0.43,0.8,55.0,2467.4,2467.4
12.5,5.25,1.89,0.37,1.3,55.0,2167.0,2167.0
12.5,7.75,1.75,0.49,1.55,55.0,1910.8,1910.8
12.5,5.25,1.75,0.49,1.3,55.0,2564.5,2564.5
12.5,5.25,1.89,0.37,1.55,55.0,2182.6,2182.6
12.5,4.0,1.96,0.43,1.05,55.0,1878.1000000000001,1878.1000000000001
12.5,7.75,1.89,0.37,1.3,55.0,2463.6,2463.6
12.5,5.25,1.89,0.43,1.05,55.0,2270.7999999999997,2270.7999999999997
12.5,5.25,1.82,0.49,1.55,55.0,2606.2,2606.2
12.5,9.0,1.75,0.49,0.8,55.0,1389.7,1389.7
12.5,5.25,1.89,0.55,0.8,55.0,2614.7999999999997,2614.7999999999997
12.5,7.75,1.82,0.43,1.05,55.0,2631.8,2631.8
12.5,9.0,1.82,0.49,1.3,55.0,3120.1,3120.1
12.5,7.75,1.82,0.43,1.55,55.0,2721.9,2721.9
12.5,4.0,1.89,0.43,1.05,55.0,1877.3,1877.3
12.5,6.5,1.96,0.37,0.8,55.0,2176.8999999999996,2176.8999999999996
12.5,7.75,1.96,0.37,1.55,55.0,2449.2,2449.2
12.5,4.0,1.82,0.49,0.8,55.0,1993.5,1993.5
12.5,7.75,1.89,0.43,1.55,55.0,2724.4,2724.4
12.5,9.0,1.82,0.37,1.05,55.0,2528.1,2528.1
12.5,7.75,1.82,0.55,1.3,55.0,3181.2999999999997,3181.2999999999997
12.5,5.25,1.82,0.43,1.05,55.0,2333.0,2333.0
12.5,7.75,1.75,0.37,1.05,55.0,2565.7999999999997,2565.7999999999997
12.5,9.0,1.89,0.37,1.05,55.0,2529.2,2529.2
12.5,9.0,1.96,0.55,1.3,55.0,3160.6,3160.6
12.5,5.25,1.89,0.37,1.05,55.0,2132.6,2132.6
12.5,9.0,1.82,0.55,1.05,55.0,1703.4,1703.4
12.5,9.0,1.89,0.49,1.3,55.0,3038.6000000000004,3038.6000000000004
12.5,7.75,1.89,0.55,1.55,55.0,3158.7999999999997,3158.7999999999997
12.5,7.75,1.75,0.55,1.55,55.0,1490.8999999999999,1490.8999999999999
12.5,4.0,1.96,0.43,1.3,55.0,1897.3,1897.3
12.5,7.75,1.89,0.49,1.3,55.0,2878.2000000000003,2878.2000000000003
12.5,5.25,1.89,0.49,1.05,55.0,2503.1,2503.1
12.5,5.25,1.82,0.49,1.3,55.0,2589.0,2589.0
12.5,9.0,1.82,0.43,1.3,55.0,2911.9,2911.9
12.5,6.5,1.82,0.49,1.05,55.0,2696.8999999999996,2696.8999999999996
12.5,6.5,1.96,0.43,1.3,55.0,2525.1,2525.1
12.5,6.5,1.89,0.37,1.05,55.0,2260.1,2260.1
12.5,9.0,1.96,0.37,1.3,55.0,2508.4,2508.4
12.5,9.0,1.75,0.55,1.05,55.0,1430.1999999999998,1430.1999999999998
12.5,7.75,1.82,0.55,1.55,55.0,3235.0,3235.0
12.5,5.25,1.96,0.55,1.3,55.0,2627.4,2627.4
12.5,7.75,1.75,0.49,1.05,55.0,1422.5,1422.5
12.5,6.5,1.82,0.37,1.3,55.0,2365.9,2365.9
12.5,5.25,1.96,0.49,1.55,55.0,2518.2000000000003,2518.2000000000003
12.5,5.25,1.89,0.37,0.8,55.0,2135.7,2135.7
12.5,4.0,1.75,0.37,0.8,55.0,1628.9,1628.9
12.5,6.5,1.75,0.55,0.8,55.0,1226.2,1226.2
12.5,9.0,1.82,0.49,1.05,55.0,3024.7000000000003,3024.7000000000003
12.5,6.5,1.75,0.49,1.05,55.0,1883.1,1883.1
12.5,7.75,1.96,0.43,1.3,55.0,2582.5,2582.5
12.5,9.0,1.82,0.49,0.8,55.0,3012.4,3012.4
12.5,4.0,1.75,0.43,1.05,55.0,1875.8999999999999,1875.8999999999999
12.5,9.0,1.89,0.55,1.3,55.0,3338.6,3338.6
12.5,5.25,1.96,0.49,1.3,55.0,2522.5,2522.5
12.5,6.5,1.75,0.37,1.05,55.0,2375.4,2375.4
12.5,5.25,1.82,0.49,1.05,55.0,2641.0,2641.0
12.5,6.5,1.82,0.49,0.8,55.0,2653.4,2653.4
12.5,9.0,1.82,0.43,1.05,55.0,2789.0,2789.0
12.5,7.75,1.82,0.55,0.8,55.0,3035.8,3035.8
12.5,9.0,1.89,0.49,1.55,55.0,3093.3,3093.3
12.5,9.0,1.75,0.49,1.55,55.0,1662.4,1662.4
12.5,7.75,1.75,0.55,1.3,55.0,1403.7,1403.7
12.5,7.75,1.96,0.49,0.8,55.0,2707.8,2707.8
12.5,9.0,1.75,0.55,0.8,55.0,1333.1,1333.1
12.5,5.25,1.75,0.43,1.55,55.0,2425.5,2425.5
12.5,9.0,1.96,0.37,1.05,55.0,2462.9,2462.9
12.5,5.25,1.89,0.55,1.55,55.0,2720.9,2720.9
12.5,4.0,1.75,0.49,0.8,55.0,1994.2,1994.2
12.5,5.25,1.89,0.49,1.3,55.0,2544.1,2544.1
12.5,7.75,1.82,0.49,1.05,55.0,2934.8,2934.8
12.5,4.0,1.75,0.55,1.3,55.0,2259.3,2259.3
12.5,5.25,1.75,0.37,1.05,55.0,2149.7999999999997,2149.7999999999997
12.5,4.0,1.89,0.43,0.8,55.0,1859.3999999999999,1859.3999999999999
12.5,6.5,1.89,0.49,1.55,55.0,2757.8999999999996,2757.8999999999996
12.5,5.25,1.96,0.37,1.05,55.0,2152.2999999999997,2152.2999999999997
12.5,4.0,1.75,0.37,1.05,55.0,1643.1,1643.1
12.5,5.25,1.96,0.43,1.3,55.0,2394.2000000000003,2394.2000000000003
12.5,9.0,1.89,0.49,1.05,55.0,3025.6,3025.6
12.5,5.25,1.82,0.37,1.3,55.0,2165.2,2165.2
12.5,6.5,1.96,0.49,1.3,55.0,2628.0,2628.0
12.5,4.0,1.82,0.43,0.8,55.0,1859.8,1859.8
12.5,7.75,1.82,0.37,1.05,55.0,2421.0,2421.0
12.5,6.5,1.96,0.43,0.8,55.0,2414.2000000000003,2414.2000000000003
12.5,9.0,1.96,0.49,1.3,55.0,2915.5,2915.5
12.5,9.0,1.96,0.55,1.55,55.0,3265.0,3265.0
12.5,9.0,1.82,0.37,1.3,55.0,2606.3999999999996,2606.3999999999996
12.5,4.0,1.96,0.43,0.8,55.0,1859.0,1859.0
12.5,5.25,1.82,0.37,0.8,55.0,2135.9,2135.9
12.5,5.25,1.82,0.55,1.3,55.0,2751.3,2751.3
12.5,9.0,1.96,0.49,1.05,55.0,2943.6,2943.6
12.5,7.75,1.82,0.37,0.8,55.0,2438.5,2438.5
12.5,9.0,1.75,0.37,1.3,55.0,1585.5,1585.5
12.5,5.25,1.96,0.43,1.05,55.0,2313.4,2313.4
12.5,9.0,1.75,0.55,1.3,55.0,1527.8,1527.8
12.5,5.25,1.82,0.37,1.05,55.0,2150.6,2150.6
12.5,7.75,1.75,0.37,0.8,55.0,1709.3,1709.3
12.5,9.0,1.82,0.49,1.55,55.0,3216.1,3216.1
12.5,4.0,1.75,0.37,1.55,55.0,1671.1000000000001,1671.1000000000001
12.5,6.5,1.75,0.49,1.55,55.0,2956.7000000000003,2956.7000000000003
12.5,5.25,1.96,0.55,0.8,55.0,2513.3999999999996,2513.3999999999996
12.5,7.75,1.89,0.43,1.05,55.0,2600.2999999999997,2600.2999999999997
12.5,9.0,1.89,0.49,0.8,55.0,2971.2000000000003,2971.2000000000003
12.5,9.0,1.89,0.37,1.3,55.0,1315.1,1315.1
12.5,9.0,1.89,0.43,1.3,55.0,2802.1,2802.1
12.5,9.0,1.75,0.55,1.55,55.0,1580.4,1580.4
12.5,9.0,1.96,0.55,0.8,55.0,3132.2000000000003,3132.2000000000003
12.5,5.25,1.82,0.43,0.8,55.0,2275.5,2275.5
12.5,7.75,1.96,0.37,1.3,55.0,2406.8999999999996,2406.8999999999996
12.5,9.0,1.82,0.43,0.8,55.0,2740.6000000000004,2740.6000000000004
